Time:512Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Event Id,Event Date,Event Duration
0.2695312500,4,-1975680384.0000000000,-333151680.0000000000,902857280.0000000000,122782280.0000000000,1888060032.0000000000,-2082700672.0000000000,993100352.0000000000,-431259072.0000000000,561873472.0000000000,-882932928.0000000000,-1541832064.0000000000,-984186560.0000000000,1328841344.0000000000,-1752202624.0000000000,-1539210624.0000000000,892371520.0000000000,,,
0.2714843750,4,-982613440.0000000000,785351232.0000000000,1218151296.0000000000,993100352.0000000000,1119519104.0000000000,-1419083136.0000000000,-1867087232.0000000000,-884506048.0000000000,-1421704576.0000000000,-1310489984.0000000000,1986167424.0000000000,-649493952.0000000000,1339327104.0000000000,-112295352.0000000000,-327908800.0000000000,-552434880.0000000000,,,
0.2734375000,4,-112295352.0000000000,894992960.0000000000,133268040.0000000000,1986167424.0000000000,1980924544.0000000000,-325287360.0000000000,5276229.0000000000,-1754824064.0000000000,4227909.0000000000,1774748544.0000000000,1331462784.0000000000,-1634696576.0000000000,-876641728.0000000000,-1207139456.0000000000,341017152.0000000000,-1200848256.0000000000,,,
0.2753906250,4,1213956736.0000000000,2102625152.0000000000,1889633152.0000000000,-546143680.0000000000,-1198226816.0000000000,-1878621312.0000000000,1330414464.0000000000,122782280.0000000000,343638592.0000000000,-334200000.0000000000,-2090564992.0000000000,-1541832064.0000000000,-1100119424.0000000000,-1637318016.0000000000,1767932544.0000000000,-1755872384.0000000000,,,
0.2773437500,4,-330530240.0000000000,1216578176.0000000000,1982497664.0000000000,-428637632.0000000000,1650426496.0000000000,-761757120.0000000000,897614400.0000000000,343638592.0000000000,-1638366336.0000000000,-885554368.0000000000,346260032.0000000000,7897669.0000000000,784302912.0000000000,12092229.0000000000,-112295352.0000000000,1552319104.0000000000,,,
0.2792968750,4,-207781312.0000000000,-1755872384.0000000000,1431143296.0000000000,785351232.0000000000,2108916352.0000000000,786924352.0000000000,12092229.0000000000,1549697664.0000000000,-1752202624.0000000000,-765426880.0000000000,1219199616.0000000000,-1313111424.0000000000,-1629453696.0000000000,1988788864.0000000000,-1531346304.0000000000,1649378176.0000000000,,,
0.2812500000,4,897614400.0000000000,1655669376.0000000000,-1535016064.0000000000,-322665920.0000000000,1000964672.0000000000,667845184.0000000000,897614400.0000000000,-977370560.0000000000,-768048320.0000000000,2098955392.0000000000,-653163712.0000000000,-2094234752.0000000000,-110722232.0000000000,-1537637504.0000000000,1655669376.0000000000,-320044480.0000000000,,,
0.2832031250,4,1118470784.0000000000,-115965112.0000000000,5801029.0000000000,1560183424.0000000000,219841344.0000000000,-1106410624.0000000000,-214072512.0000000000,-2082700672.0000000000,-1640987776.0000000000,999916352.0000000000,2111537792.0000000000,-881884608.0000000000,1888060032.0000000000,1770553984.0000000000,1434813056.0000000000,-639008192.0000000000,,,
0.2851562500,4,-320044480.0000000000,1884390272.0000000000,1114801024.0000000000,785351232.0000000000,-1100119424.0000000000,-881884608.0000000000,2106294912.0000000000,-2090564992.0000000000,1991410304.0000000000,2107868032.0000000000,662602304.0000000000,-1097497984.0000000000,787972672.0000000000,-1201896576.0000000000,1557561984.0000000000,-1322024064.0000000000,,,
0.2871093750,4,559252032.0000000000,226132544.0000000000,-216693952.0000000000,556630592.0000000000,-1754824064.0000000000,-1643609216.0000000000,-1537637504.0000000000,228753984.0000000000,-1092255104.0000000000,15761989.0000000000,-210402752.0000000000,-1754824064.0000000000,1882817152.0000000000,1885438592.0000000000,777486912.0000000000,-985234880.0000000000,,,
0.2890625000,4,-1637318016.0000000000,-1869708672.0000000000,130646600.0000000000,-2093186432.0000000000,-1539210624.0000000000,-333151680.0000000000,-1102740864.0000000000,894992960.0000000000,-1760066944.0000000000,-1533967744.0000000000,227180864.0000000000,220889664.0000000000,1000964672.0000000000,15761989.0000000000,-1639939456.0000000000,-112295352.0000000000,,,
0.2910156250,4,-1102740864.0000000000,1558610304.0000000000,-1318354304.0000000000,658407744.0000000000,1894351232.0000000000,122782280.0000000000,1773175424.0000000000,892371520.0000000000,774865472.0000000000,2108916352.0000000000,-1527676544.0000000000,1337753984.0000000000,-1424326016.0000000000,1426948736.0000000000,-1206091136.0000000000,448037184.0000000000,,,
0.2929687500,4,892371520.0000000000,120160840.0000000000,564494912.0000000000,1894351232.0000000000,1217626496.0000000000,1880195712.0000000000,1340375424.0000000000,1995080064.0000000000,1217626496.0000000000,1328841344.0000000000,-1106935424.0000000000,1987215744.0000000000,-973700800.0000000000,-1637318016.0000000000,1429570176.0000000000,1211335296.0000000000,,,
0.2949218750,4,-1966767744.0000000000,1116897664.0000000000,-1536589184.0000000000,121209160.0000000000,-108625592.0000000000,1107985024.0000000000,-2090564992.0000000000,-2093186432.0000000000,-767000000.0000000000,662602304.0000000000,-973700800.0000000000,2109964672.0000000000,-640581312.0000000000,-1532919424.0000000000,1002012992.0000000000,-324239040.0000000000,,,
0.2968750000,4,-767000000.0000000000,-1872330112.0000000000,444367424.0000000000,-537231040.0000000000,-1309441664.0000000000,347308352.0000000000,-878214848.0000000000,1891729792.0000000000,-1194557056.0000000000,1775796864.0000000000,14188869.0000000000,-1760066944.0000000000,-1419083136.0000000000,1770553984.0000000000,1113227904.0000000000,1216578176.0000000000,,,
0.2988281250,4,-875593408.0000000000,903905600.0000000000,-1097497984.0000000000,117539400.0000000000,-1975680384.0000000000,-1097497984.0000000000,1118470784.0000000000,-1872330112.0000000000,-1752202624.0000000000,564494912.0000000000,335774272.0000000000,889750080.0000000000,-2084273792.0000000000,-537231040.0000000000,349929792.0000000000,1222869376.0000000000,,,
0.3007812500,4,1986167424.0000000000,125403720.0000000000,1336705664.0000000000,990478912.0000000000,-1527676544.0000000000,1659339136.0000000000,-1105362304.0000000000,1340375424.0000000000,1222869376.0000000000,783778112.0000000000,349929792.0000000000,1426948736.0000000000,900235840.0000000000,902857280.0000000000,5276229.0000000000,-767000000.0000000000,,,
0.3027343750,4,-1745911424.0000000000,-1410170496.0000000000,-103382712.0000000000,129073480.0000000000,-1745911424.0000000000,1888060032.0000000000,-876641728.0000000000,-1757445504.0000000000,-114916792.0000000000,-207781312.0000000000,-215645632.0000000000,-419724992.0000000000,-551386560.0000000000,439124544.0000000000,117539400.0000000000,-114916792.0000000000,,,
0.3046875000,4,-1320975744.0000000000,1765311104.0000000000,-977370560.0000000000,5276229.0000000000,1647805056.0000000000,-548765120.0000000000,1983545984.0000000000,-1323597184.0000000000,1334084224.0000000000,899187520.0000000000,-1530297984.0000000000,-1539210624.0000000000,7897669.0000000000,-977370560.0000000000,1549697664.0000000000,1216578176.0000000000,,,
0.3066406250,4,2101052032.0000000000,233996864.0000000000,-1536064384.0000000000,-1760066944.0000000000,-107052472.0000000000,1000964672.0000000000,569737792.0000000000,1115849344.0000000000,-1864465792.0000000000,-549813440.0000000000,-1634696576.0000000000,564494912.0000000000,-1313111424.0000000000,1770553984.0000000000,659980864.0000000000,121733960.0000000000,,,
0.3085937500,4,-543522240.0000000000,-552434880.0000000000,893944640.0000000000,-210402752.0000000000,128025160.0000000000,-1965194624.0000000000,128025160.0000000000,1986167424.0000000000,1212908416.0000000000,-2095283072.0000000000,1115849344.0000000000,-1413840256.0000000000,1979876224.0000000000,-1101167744.0000000000,-543522240.0000000000,1979876224.0000000000,,,
0.3105468750,4,1767932544.0000000000,-552434880.0000000000,-1422752896.0000000000,-2090564992.0000000000,-330530240.0000000000,233996864.0000000000,-1319402624.0000000000,1434813056.0000000000,-1094876544.0000000000,902857280.0000000000,436503104.0000000000,1331462784.0000000000,-1749581184.0000000000,1334084224.0000000000,441745984.0000000000,-1195605376.0000000000,,,
0.3125000000,5,-1200848256.0000000000,-327908800.0000000000,2106294912.0000000000,-1964146304.0000000000,122782280.0000000000,-1315732864.0000000000,-1200848256.0000000000,-767000000.0000000000,-327908800.0000000000,-887127488.0000000000,1441104256.0000000000,-1202421376.0000000000,-2087943552.0000000000,-988904640.0000000000,1885438592.0000000000,1113227904.0000000000,,,
0.3144531250,5,-1320975744.0000000000,995721792.0000000000,-767000000.0000000000,-539852480.0000000000,2102100352.0000000000,-210402752.0000000000,133268040.0000000000,-1536589184.0000000000,226132544.0000000000,-543522240.0000000000,993100352.0000000000,561873472.0000000000,-426016192.0000000000,662602304.0000000000,-1203469696.0000000000,-1419083136.0000000000,,,
0.3164062500,5,-210402752.0000000000,-1967816064.0000000000,1658290816.0000000000,1986167424.0000000000,-1315732864.0000000000,2108916352.0000000000,-979992000.0000000000,-1102740864.0000000000,-1752202624.0000000000,-1324645504.0000000000,1880195712.0000000000,556630592.0000000000,1334084224.0000000000,2111537792.0000000000,7897669.0000000000,1339327104.0000000000,,,
0.3183593750,5,-1421704576.0000000000,665223744.0000000000,-1976728704.0000000000,2098430592.0000000000,226132544.0000000000,-764378560.0000000000,-977370560.0000000000,-1200848256.0000000000,-1313111424.0000000000,567116352.0000000000,223511104.0000000000,1115849344.0000000000,-644251072.0000000000,346260032.0000000000,1647805056.0000000000,-543522240.0000000000,,,
0.3203125000,5,1767932544.0000000000,343638592.0000000000,226132544.0000000000,-1541832064.0000000000,1331462784.0000000000,7897669.0000000000,128025160.0000000000,-333151680.0000000000,-546143680.0000000000,1554940544.0000000000,-1751154304.0000000000,1220247936.0000000000,2098430592.0000000000,-1419083136.0000000000,995721792.0000000000,-1975680384.0000000000,,,
0.3222656250,5,1762689664.0000000000,-1421704576.0000000000,5276229.0000000000,-1753775744.0000000000,991527232.0000000000,990478912.0000000000,1885438592.0000000000,223511104.0000000000,-769621440.0000000000,889750080.0000000000,1659339136.0000000000,-537231040.0000000000,5276229.0000000000,228753984.0000000000,33349.0000000000,-1760066944.0000000000,,,
0.3242187500,5,-1757445504.0000000000,-987856320.0000000000,2098430592.0000000000,-1191935616.0000000000,-1631026816.0000000000,-2093186432.0000000000,1888060032.0000000000,-1191935616.0000000000,-2081652352.0000000000,568164672.0000000000,-1314684544.0000000000,1892778112.0000000000,774865472.0000000000,1888060032.0000000000,-987856320.0000000000,-333151680.0000000000,,,
0.3261718750,5,1894351232.0000000000,1992458624.0000000000,-1194557056.0000000000,1220247936.0000000000,-1540783744.0000000000,657359424.0000000000,1770553984.0000000000,-755465920.0000000000,-114916792.0000000000,777486912.0000000000,-973700800.0000000000,-1532919424.0000000000,-1877572992.0000000000,657359424.0000000000,786399552.0000000000,-878214848.0000000000,,,
0.3281250000,5,1776845184.0000000000,338395712.0000000000,-1100119424.0000000000,-1863417472.0000000000,1337753984.0000000000,-769621440.0000000000,-1760066944.0000000000,-204111552.0000000000,-643202752.0000000000,1326219904.0000000000,-1969389184.0000000000,1656717696.0000000000,-2095807872.0000000000,-881884608.0000000000,-419724992.0000000000,1983545984.0000000000,,,
0.3300781250,5,-539852480.0000000000,-1966767744.0000000000,-1102740864.0000000000,445415744.0000000000,666272064.0000000000,-1541832064.0000000000,1115849344.0000000000,338395712.0000000000,5276229.0000000000,-646872512.0000000000,554009152.0000000000,-100761272.0000000000,-330530240.0000000000,439124544.0000000000,14188869.0000000000,1340375424.0000000000,,,
0.3320312500,5,559252032.0000000000,1331462784.0000000000,-1419083136.0000000000,-1978301824.0000000000,889750080.0000000000,-548765120.0000000000,774865472.0000000000,1894351232.0000000000,-973700800.0000000000,1432191616.0000000000,-760708800.0000000000,-883457728.0000000000,1429570176.0000000000,-1749581184.0000000000,1113227904.0000000000,-213024192.0000000000,,,
0.3339843750,5,436503104.0000000000,-537231040.0000000000,1211335296.0000000000,-1966767744.0000000000,-1638891136.0000000000,1328841344.0000000000,1991410304.0000000000,1547076224.0000000000,-114916792.0000000000,444367424.0000000000,-1760066944.0000000000,654737984.0000000000,439124544.0000000000,33349.0000000000,-551386560.0000000000,-637959872.0000000000,,,
0.3359375000,5,772244032.0000000000,33349.0000000000,-1869708672.0000000000,-1877572992.0000000000,1107985024.0000000000,556630592.0000000000,-1745911424.0000000000,-1874951552.0000000000,33349.0000000000,1980924544.0000000000,1004634432.0000000000,-106004152.0000000000,-114916792.0000000000,998343232.0000000000,-1628405376.0000000000,-537231040.0000000000,,,
0.3378906250,5,-213024192.0000000000,1762689664.0000000000,5276229.0000000000,1659339136.0000000000,-1863417472.0000000000,1211335296.0000000000,1653047936.0000000000,-100761272.0000000000,-333151680.0000000000,1000964672.0000000000,-1320975744.0000000000,1110606464.0000000000,2103673472.0000000000,2101052032.0000000000,341017152.0000000000,-769621440.0000000000,,,
0.3398437500,5,-333151680.0000000000,-1872330112.0000000000,1336705664.0000000000,-1872330112.0000000000,559252032.0000000000,1334084224.0000000000,561873472.0000000000,-112295352.0000000000,-551386560.0000000000,-1746959744.0000000000,436503104.0000000000,-767000000.0000000000,894992960.0000000000,1775796864.0000000000,-1102740864.0000000000,-979992000.0000000000,,,
0.3417968750,5,-1102740864.0000000000,1645183616.0000000000,-540900800.0000000000,1426948736.0000000000,-112295352.0000000000,894992960.0000000000,15761989.0000000000,-330530240.0000000000,-644251072.0000000000,-1315732864.0000000000,343638592.0000000000,1988788864.0000000000,1219199616.0000000000,900235840.0000000000,1983545984.0000000000,-1410170496.0000000000,,,
0.3437500000,5,1647805056.0000000000,-428637632.0000000000,1115849344.0000000000,-1754824064.0000000000,1552319104.0000000000,1890681472.0000000000,1334084224.0000000000,556630592.0000000000,1222869376.0000000000,-872971968.0000000000,1980924544.0000000000,1426948736.0000000000,1213956736.0000000000,567116352.0000000000,1980924544.0000000000,1647805056.0000000000,,,
0.3457031250,5,-1206091136.0000000000,1558610304.0000000000,-1631026816.0000000000,1426948736.0000000000,1656717696.0000000000,-881884608.0000000000,1554940544.0000000000,-1628405376.0000000000,-100761272.0000000000,-1754824064.0000000000,220889664.0000000000,-433880512.0000000000,1334084224.0000000000,-1105362304.0000000000,335774272.0000000000,-2081652352.0000000000,,,
0.3476562500,5,349929792.0000000000,232423744.0000000000,122782280.0000000000,-1978301824.0000000000,-1527676544.0000000000,341017152.0000000000,117539400.0000000000,1441104256.0000000000,786399552.0000000000,450658624.0000000000,666272064.0000000000,-116489912.0000000000,444367424.0000000000,226132544.0000000000,-204111552.0000000000,-422346432.0000000000,,,
0.3496093750,5,-976322240.0000000000,1438482816.0000000000,-1093828224.0000000000,-880836288.0000000000,-888700608.0000000000,-1536589184.0000000000,-428637632.0000000000,1340375424.0000000000,-1964146304.0000000000,993100352.0000000000,-114916792.0000000000,-1323597184.0000000000,993100352.0000000000,-1541832064.0000000000,-1194557056.0000000000,-1532919424.0000000000,,,
0.3515625000,5,772244032.0000000000,-1105362304.0000000000,-1102740864.0000000000,-767000000.0000000000,1113227904.0000000000,441745984.0000000000,-2093186432.0000000000,1340375424.0000000000,-1197178496.0000000000,2109964672.0000000000,1989837184.0000000000,-1748532864.0000000000,-213024192.0000000000,665223744.0000000000,1211335296.0000000000,894992960.0000000000,,,
0.3535156250,5,1208713856.0000000000,-1312063104.0000000000,1980924544.0000000000,1004634432.0000000000,-1760066944.0000000000,-548765120.0000000000,348881472.0000000000,441745984.0000000000,1988788864.0000000000,1434813056.0000000000,998343232.0000000000,1885438592.0000000000,1334084224.0000000000,-1419083136.0000000000,1211335296.0000000000,-100761272.0000000000,,,
0.3554687500,5,659980864.0000000000,-207781312.0000000000,125403720.0000000000,-210402752.0000000000,-1105362304.0000000000,1767932544.0000000000,-1973058944.0000000000,-431259072.0000000000,-1424326016.0000000000,1221821056.0000000000,2101052032.0000000000,568164672.0000000000,-330530240.0000000000,2111537792.0000000000,1429570176.0000000000,897614400.0000000000,,,
0.3574218750,5,-330530240.0000000000,1107985024.0000000000,1121092224.0000000000,-652115392.0000000000,-108625592.0000000000,-431259072.0000000000,-2085322112.0000000000,218268224.0000000000,1983545984.0000000000,-2095807872.0000000000,-201490112.0000000000,1337753984.0000000000,1659339136.0000000000,1882817152.0000000000,-2093186432.0000000000,131694920.0000000000,,,
0.3593750000,5,-539852480.0000000000,-1863417472.0000000000,-637959872.0000000000,-2084273792.0000000000,349929792.0000000000,568164672.0000000000,220889664.0000000000,439124544.0000000000,-424967872.0000000000,1544454784.0000000000,-1532919424.0000000000,-1101692544.0000000000,-1320975744.0000000000,-112295352.0000000000,1119519104.0000000000,2109964672.0000000000,,,
0.3613281250,5,2654789.0000000000,-1868660352.0000000000,-643202752.0000000000,1987215744.0000000000,-545095360.0000000000,-1539210624.0000000000,-884506048.0000000000,1220247936.0000000000,-1866038912.0000000000,1107985024.0000000000,565543232.0000000000,-1102740864.0000000000,120160840.0000000000,-551386560.0000000000,993100352.0000000000,-424967872.0000000000,,,
0.3632812500,5,-875593408.0000000000,1995080064.0000000000,1426948736.0000000000,1992458624.0000000000,-1874951552.0000000000,1547076224.0000000000,-1541832064.0000000000,-1975680384.0000000000,1438482816.0000000000,893419840.0000000000,778535232.0000000000,2107343232.0000000000,-884506048.0000000000,1888060032.0000000000,1995080064.0000000000,-1877572992.0000000000,,,
0.3652343750,5,-1539210624.0000000000,-1748532864.0000000000,1766359424.0000000000,-209354432.0000000000,-1972010624.0000000000,1432191616.0000000000,346260032.0000000000,33349.0000000000,1882817152.0000000000,1426948736.0000000000,-640581312.0000000000,568164672.0000000000,2098430592.0000000000,436503104.0000000000,1547076224.0000000000,-976322240.0000000000,,,
0.3671875000,5,1208713856.0000000000,-1102740864.0000000000,-987856320.0000000000,1441104256.0000000000,-1530297984.0000000000,1426948736.0000000000,33349.0000000000,-1323597184.0000000000,568164672.0000000000,1765311104.0000000000,568164672.0000000000,-329481920.0000000000,-1097497984.0000000000,-979992000.0000000000,654737984.0000000000,1765311104.0000000000,,,
0.3691406250,5,-318996160.0000000000,-1745911424.0000000000,-1965194624.0000000000,1122140544.0000000000,6324549.0000000000,1888060032.0000000000,125403720.0000000000,-755465920.0000000000,-1206091136.0000000000,1983545984.0000000000,-1424326016.0000000000,-1745911424.0000000000,-1206091136.0000000000,-1191935616.0000000000,1659339136.0000000000,-637959872.0000000000,,,
0.3710937500,5,-1410170496.0000000000,889750080.0000000000,2101052032.0000000000,-215645632.0000000000,554009152.0000000000,-215645632.0000000000,-1410170496.0000000000,1340375424.0000000000,-1309441664.0000000000,569737792.0000000000,1332511104.0000000000,658407744.0000000000,-433880512.0000000000,-431259072.0000000000,-318996160.0000000000,654737984.0000000000,,,
0.3730468750,5,-1091206784.0000000000,450658624.0000000000,995721792.0000000000,-1423277696.0000000000,-1638891136.0000000000,436503104.0000000000,223511104.0000000000,1762689664.0000000000,1107985024.0000000000,-884506048.0000000000,1645183616.0000000000,554009152.0000000000,1647805056.0000000000,-755465920.0000000000,-2095807872.0000000000,1656717696.0000000000,,,
0.3750000000,6,-433880512.0000000000,654737984.0000000000,1986167424.0000000000,335774272.0000000000,436503104.0000000000,1983545984.0000000000,-1091206784.0000000000,1110606464.0000000000,129073480.0000000000,342065472.0000000000,775913792.0000000000,-100761272.0000000000,657359424.0000000000,662602304.0000000000,1328841344.0000000000,117539400.0000000000,,,
0.3769531250,6,-767000000.0000000000,2109964672.0000000000,445415744.0000000000,1335132544.0000000000,-431259072.0000000000,-1973058944.0000000000,665223744.0000000000,-767000000.0000000000,1980924544.0000000000,-104431032.0000000000,993100352.0000000000,-884506048.0000000000,-548765120.0000000000,1762689664.0000000000,559252032.0000000000,-1191935616.0000000000,,,
0.3789062500,6,1885438592.0000000000,-1320975744.0000000000,-538279360.0000000000,659980864.0000000000,-764378560.0000000000,777486912.0000000000,-1320975744.0000000000,1113227904.0000000000,338395712.0000000000,780108352.0000000000,990478912.0000000000,-1105362304.0000000000,667845184.0000000000,1881768832.0000000000,226132544.0000000000,1115849344.0000000000,,,
0.3808593750,6,894992960.0000000000,-1102740864.0000000000,-1867087232.0000000000,668893504.0000000000,-2084273792.0000000000,2111537792.0000000000,-1755872384.0000000000,1988788864.0000000000,1336705664.0000000000,449610304.0000000000,-884506048.0000000000,223511104.0000000000,-112295352.0000000000,-543522240.0000000000,5276229.0000000000,2101052032.0000000000,,,
0.3828125000,6,1434813056.0000000000,1773175424.0000000000,2108916352.0000000000,120160840.0000000000,-1541832064.0000000000,-2093186432.0000000000,1653047936.0000000000,-985234880.0000000000,-1323597184.0000000000,-107052472.0000000000,2102100352.0000000000,-1418034816.0000000000,782729792.0000000000,-549813440.0000000000,-1318354304.0000000000,-1097497984.0000000000,,,
0.3847656250,6,-1975680384.0000000000,-419724992.0000000000,-325287360.0000000000,-1756397184.0000000000,-542473920.0000000000,1888060032.0000000000,-115965112.0000000000,-548765120.0000000000,-109673912.0000000000,130646600.0000000000,-1539210624.0000000000,1004634432.0000000000,1544454784.0000000000,1980924544.0000000000,1547076224.0000000000,1659339136.0000000000,,,
0.3867187500,6,1983545984.0000000000,-982613440.0000000000,-756514240.0000000000,-546143680.0000000000,-1527676544.0000000000,117539400.0000000000,-637959872.0000000000,1110606464.0000000000,1122140544.0000000000,1118470784.0000000000,-1964146304.0000000000,556630592.0000000000,-1097497984.0000000000,-216693952.0000000000,-649493952.0000000000,1552319104.0000000000,,,
0.3886718750,6,993100352.0000000000,-1309441664.0000000000,1437434496.0000000000,892371520.0000000000,659980864.0000000000,-423394752.0000000000,-432307392.0000000000,-881884608.0000000000,1655669376.0000000000,-216693952.0000000000,900235840.0000000000,657359424.0000000000,-333151680.0000000000,-330530240.0000000000,1429570176.0000000000,-1642560896.0000000000,,,
0.3906250000,6,-1533967744.0000000000,785351232.0000000000,-770669760.0000000000,-644251072.0000000000,1765311104.0000000000,-884506048.0000000000,998343232.0000000000,-1975680384.0000000000,-1320975744.0000000000,-1411218816.0000000000,1426948736.0000000000,659980864.0000000000,-1643609216.0000000000,661553984.0000000000,-879263168.0000000000,902857280.0000000000,,,
0.3925781250,6,-1203469696.0000000000,1767932544.0000000000,905478720.0000000000,-1312063104.0000000000,-1877572992.0000000000,905478720.0000000000,-547192000.0000000000,897614400.0000000000,-1749581184.0000000000,670466624.0000000000,-1200848256.0000000000,120160840.0000000000,-2090564992.0000000000,-1970437504.0000000000,-884506048.0000000000,1650426496.0000000000,,,
0.3945312500,6,1885438592.0000000000,-543522240.0000000000,2097382272.0000000000,-1754824064.0000000000,892371520.0000000000,-1754824064.0000000000,444367424.0000000000,-1102740864.0000000000,-1421704576.0000000000,564494912.0000000000,-2086895232.0000000000,445415744.0000000000,-104431032.0000000000,776438592.0000000000,995721792.0000000000,-1533967744.0000000000,,,
0.3964843750,6,-1203469696.0000000000,-1105362304.0000000000,-1318354304.0000000000,448037184.0000000000,1771602304.0000000000,1221821056.0000000000,1330414464.0000000000,-210402752.0000000000,1000964672.0000000000,339968832.0000000000,1216578176.0000000000,-1536589184.0000000000,-1634696576.0000000000,-210402752.0000000000,-884506048.0000000000,1326219904.0000000000,,,
0.3984375000,6,1000964672.0000000000,1339327104.0000000000,1112179584.0000000000,-543522240.0000000000,444367424.0000000000,346260032.0000000000,-428637632.0000000000,-548765120.0000000000,-1105362304.0000000000,-104431032.0000000000,1894351232.0000000000,1328841344.0000000000,1006207552.0000000000,-429685952.0000000000,1003586112.0000000000,569737792.0000000000,,,
0.4003906250,6,-548765120.0000000000,-767000000.0000000000,-2094234752.0000000000,335774272.0000000000,-982613440.0000000000,-320044480.0000000000,-547192000.0000000000,1221821056.0000000000,-101809592.0000000000,-1207139456.0000000000,-423394752.0000000000,-1637318016.0000000000,897614400.0000000000,-767000000.0000000000,-884506048.0000000000,-982613440.0000000000,,,
0.4023437500,6,1554940544.0000000000,-1094876544.0000000000,-974749120.0000000000,-1094876544.0000000000,341017152.0000000000,341017152.0000000000,556630592.0000000000,-1102740864.0000000000,-327908800.0000000000,-1425374336.0000000000,-114916792.0000000000,894992960.0000000000,-876641728.0000000000,-331578560.0000000000,561873472.0000000000,561873472.0000000000,,,
0.4042968750,6,-1203469696.0000000000,1885438592.0000000000,-1198226816.0000000000,-1105362304.0000000000,1429570176.0000000000,-423394752.0000000000,-1322024064.0000000000,1986167424.0000000000,995721792.0000000000,-1411218816.0000000000,1888060032.0000000000,1983545984.0000000000,-114916792.0000000000,-1323597184.0000000000,-1320975744.0000000000,223511104.0000000000,,,
0.4062500000,6,-764378560.0000000000,-1536589184.0000000000,2097382272.0000000000,-2087943552.0000000000,1983545984.0000000000,1328841344.0000000000,-769621440.0000000000,-1421704576.0000000000,1549697664.0000000000,-881884608.0000000000,1426948736.0000000000,-213024192.0000000000,337347392.0000000000,1651999616.0000000000,-543522240.0000000000,346260032.0000000000,,,
0.4082031250,6,-985234880.0000000000,780108352.0000000000,-538279360.0000000000,-987856320.0000000000,1986167424.0000000000,339968832.0000000000,-2086370432.0000000000,-1413840256.0000000000,2111537792.0000000000,-1976728704.0000000000,667845184.0000000000,659980864.0000000000,1549697664.0000000000,120160840.0000000000,122782280.0000000000,-325287360.0000000000,,,
0.4101562500,6,1890681472.0000000000,-974749120.0000000000,219841344.0000000000,1440055936.0000000000,-1318354304.0000000000,-982613440.0000000000,-1975680384.0000000000,1213956736.0000000000,-879263168.0000000000,-1417510016.0000000000,1882817152.0000000000,1326219904.0000000000,-1207139456.0000000000,-2088991872.0000000000,662602304.0000000000,1336705664.0000000000,,,
0.4121093750,6,1113227904.0000000000,2103673472.0000000000,1327793024.0000000000,-1206091136.0000000000,-1530297984.0000000000,-977370560.0000000000,1210286976.0000000000,-1757445504.0000000000,-1639939456.0000000000,-1094876544.0000000000,-1200848256.0000000000,-1200848256.0000000000,780108352.0000000000,1334084224.0000000000,-985234880.0000000000,1326219904.0000000000,,,
0.4140625000,6,-1978301824.0000000000,450658624.0000000000,-979992000.0000000000,-333151680.0000000000,-112295352.0000000000,125403720.0000000000,-1533967744.0000000000,439124544.0000000000,565543232.0000000000,-1091206784.0000000000,11567429.0000000000,901284160.0000000000,-1757445504.0000000000,1552319104.0000000000,1980924544.0000000000,1337753984.0000000000,,,
0.4160156250,6,-1323597184.0000000000,-108625592.0000000000,-103382712.0000000000,-2086895232.0000000000,-1964146304.0000000000,1547076224.0000000000,897614400.0000000000,556630592.0000000000,-1745911424.0000000000,128025160.0000000000,-537231040.0000000000,-652115392.0000000000,-1637318016.0000000000,998343232.0000000000,-1323597184.0000000000,781156672.0000000000,,,
0.4179687500,6,-112295352.0000000000,-1102740864.0000000000,-1094876544.0000000000,1326219904.0000000000,-652115392.0000000000,-1973058944.0000000000,662602304.0000000000,-333151680.0000000000,666272064.0000000000,343638592.0000000000,-1194557056.0000000000,1647805056.0000000000,-1970437504.0000000000,-1528724864.0000000000,1885438592.0000000000,343638592.0000000000,,,
0.4199218750,6,-215645632.0000000000,-321617600.0000000000,1655669376.0000000000,-1194557056.0000000000,-1877572992.0000000000,-423394752.0000000000,1442677376.0000000000,1650426496.0000000000,-764378560.0000000000,-1531346304.0000000000,-1541832064.0000000000,-2095807872.0000000000,1650426496.0000000000,998343232.0000000000,-1978301824.0000000000,-103382712.0000000000,,,
0.4218750000,6,-213024192.0000000000,1882817152.0000000000,228753984.0000000000,-1323597184.0000000000,-1863417472.0000000000,777486912.0000000000,-764378560.0000000000,-973700800.0000000000,1774223744.0000000000,-2087943552.0000000000,1987215744.0000000000,1891729792.0000000000,-1864465792.0000000000,-423394752.0000000000,993100352.0000000000,-201490112.0000000000,,,
0.4238281250,6,-321617600.0000000000,-1532919424.0000000000,-1419083136.0000000000,-1538162304.0000000000,-1631026816.0000000000,-1632075136.0000000000,-979992000.0000000000,1980924544.0000000000,450658624.0000000000,1552319104.0000000000,556630592.0000000000,1435861376.0000000000,-433880512.0000000000,1762689664.0000000000,1774223744.0000000000,-326860480.0000000000,,,
