Time:512Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Event Id,Event Date,Event Duration
0.3046875000,4,-1965194624.0000000000,-2081652352.0000000000,-201490112.0000000000,230850624.0000000000,2106294912.0000000000,1337753984.0000000000,442794304.0000000000,1550745984.0000000000,1221821056.0000000000,14188869.0000000000,-332104128.0000000000,1990358656.0000000000,14188869.0000000000,-883457728.0000000000,1221821056.0000000000,1441104256.0000000000,,,
0.3066406250,4,663650624.0000000000,905478720.0000000000,-1309441664.0000000000,1894350464.0000000000,554530624.0000000000,-1966767744.0000000000,-1873903232.0000000000,1000964672.0000000000,-1530297984.0000000000,-1530297984.0000000000,-1864990592.0000000000,-1632075136.0000000000,1340375424.0000000000,1651474816.0000000000,1119519104.0000000000,1428521856.0000000000,,,
0.3085937500,4,-1419083136.0000000000,-1415413376.0000000000,-103382712.0000000000,-989429440.0000000000,1437434496.0000000000,-1424326016.0000000000,-108625592.0000000000,14188869.0000000000,1112179584.0000000000,-333151680.0000000000,1893302144.0000000000,1659337088.0000000000,-422346432.0000000000,1109033344.0000000000,-114916792.0000000000,-1753775744.0000000000,,,
0.3105468750,4,-204111552.0000000000,-1755872384.0000000000,1426948736.0000000000,-879263936.0000000000,1440053888.0000000000,1222869376.0000000000,233472064.0000000000,-1745911424.0000000000,-883457728.0000000000,120160840.0000000000,-648445632.0000000000,1986167424.0000000000,1213956736.0000000000,1119519104.0000000000,1337753984.0000000000,1212908416.0000000000,,,
0.3125000000,5,-103382712.0000000000,-1756397184.0000000000,-1874951552.0000000000,-1638891136.0000000000,341017152.0000000000,-1539210624.0000000000,129073480.0000000000,-1532919424.0000000000,-1976728704.0000000000,-1966767744.0000000000,-1532920192.0000000000,442792256.0000000000,-204111552.0000000000,1115324544.0000000000,2112586112.0000000000,442794304.0000000000,,,
0.3144531250,5,1889108352.0000000000,-988904640.0000000000,668893504.0000000000,-1969389952.0000000000,2097903744.0000000000,-1966767744.0000000000,1115324544.0000000000,-114916792.0000000000,562921792.0000000000,1983545984.0000000000,-203063232.0000000000,-1970437504.0000000000,-318996160.0000000000,996770112.0000000000,-878214848.0000000000,1341948544.0000000000,,,
0.3164062500,5,-646872512.0000000000,1002012992.0000000000,1882817152.0000000000,-877166528.0000000000,1991410304.0000000000,218268224.0000000000,-648445632.0000000000,1220247936.0000000000,1341948544.0000000000,1113227904.0000000000,441745216.0000000000,1427470208.0000000000,565543232.0000000000,-1963097984.0000000000,1336705664.0000000000,-204111552.0000000000,,,
0.3183593750,5,2109964672.0000000000,-1207139456.0000000000,-1754824064.0000000000,10518341.0000000000,-1874430080.0000000000,1774223744.0000000000,440172864.0000000000,-759135680.0000000000,668893504.0000000000,1211335296.0000000000,1439531136.0000000000,-423394752.0000000000,-985234880.0000000000,-1633648256.0000000000,1555988864.0000000000,1764262784.0000000000,,,
0.3203125000,5,1437434496.0000000000,14188869.0000000000,-215645632.0000000000,-435453632.0000000000,-759135680.0000000000,1767932544.0000000000,232423744.0000000000,1119519104.0000000000,994673472.0000000000,1882817152.0000000000,1980399744.0000000000,-210929600.0000000000,772244032.0000000000,775913792.0000000000,897614400.0000000000,-1412791936.0000000000,,,
0.3222656250,5,1992458624.0000000000,-647920832.0000000000,1983545984.0000000000,1764786304.0000000000,-2084275840.0000000000,657359424.0000000000,336822592.0000000000,441745984.0000000000,1555988864.0000000000,338395712.0000000000,-209354432.0000000000,130646600.0000000000,2103673472.0000000000,-872971968.0000000000,-422346432.0000000000,124355400.0000000000,,,
0.3242187500,5,-1203469696.0000000000,1119519104.0000000000,-985234880.0000000000,1435861376.0000000000,902857280.0000000000,1549697664.0000000000,786399552.0000000000,568164672.0000000000,-983661760.0000000000,1429570176.0000000000,-216170432.0000000000,-541951168.0000000000,-2093186432.0000000000,233472064.0000000000,1113227904.0000000000,1891729792.0000000000,,,
0.3261718750,5,232423744.0000000000,1548649344.0000000000,-2095807872.0000000000,-1315733632.0000000000,1658288768.0000000000,2654789.0000000000,-435453632.0000000000,1115849344.0000000000,-875593408.0000000000,-428637632.0000000000,-765951680.0000000000,1339327104.0000000000,-1973058944.0000000000,1992458624.0000000000,-875593408.0000000000,658932544.0000000000,,,
0.3281250000,5,-979992000.0000000000,-103382712.0000000000,-982613440.0000000000,-332103360.0000000000,130646600.0000000000,1885438592.0000000000,1774223744.0000000000,-1631026816.0000000000,893944640.0000000000,-2081652352.0000000000,2107342464.0000000000,989952064.0000000000,1004634432.0000000000,557678912.0000000000,1115849344.0000000000,-1312063104.0000000000,,,
0.3300781250,5,-1748532864.0000000000,658932544.0000000000,-537231040.0000000000,-1412792704.0000000000,570259264.0000000000,1119519104.0000000000,890798400.0000000000,995721792.0000000000,565543232.0000000000,894992960.0000000000,1763737984.0000000000,446988864.0000000000,1983545984.0000000000,1654096256.0000000000,-1412791936.0000000000,-650542272.0000000000,,,
0.3320312500,5,-112295352.0000000000,-760708800.0000000000,1549697664.0000000000,1109033344.0000000000,900235840.0000000000,1647805056.0000000000,-1099071104.0000000000,-1093828224.0000000000,2100003712.0000000000,120160840.0000000000,-1637318784.0000000000,437549376.0000000000,-106004152.0000000000,132743240.0000000000,343638592.0000000000,448037184.0000000000,,,
0.3339843750,5,-875593408.0000000000,2100003712.0000000000,1211335296.0000000000,1113227136.0000000000,-1537116032.0000000000,14188869.0000000000,-1641512576.0000000000,-977370560.0000000000,-1866038912.0000000000,341017152.0000000000,451706944.0000000000,1221821056.0000000000,1767932544.0000000000,-1871281792.0000000000,-976322240.0000000000,121733960.0000000000,,,
0.3359375000,5,1440055936.0000000000,-1866038912.0000000000,2654789.0000000000,-1311014784.0000000000,348881472.0000000000,1331462784.0000000000,-1418034816.0000000000,-1312063104.0000000000,-1537637504.0000000000,-769621440.0000000000,1429569408.0000000000,-1638369664.0000000000,-2093186432.0000000000,-1197178496.0000000000,-761757120.0000000000,-1314684544.0000000000,,,
0.3378906250,5,-1412791936.0000000000,-1201896576.0000000000,1645183616.0000000000,1653047168.0000000000,439646016.0000000000,1765311104.0000000000,442794304.0000000000,-887127488.0000000000,1332511104.0000000000,1438482816.0000000000,-1747484544.0000000000,659980864.0000000000,218268224.0000000000,-1319927424.0000000000,-1093828224.0000000000,-549813440.0000000000,,,
0.3398437500,5,565543232.0000000000,994148672.0000000000,-1633648256.0000000000,1338802304.0000000000,-1323597184.0000000000,568164672.0000000000,-113868472.0000000000,-539852480.0000000000,1442677376.0000000000,-321617600.0000000000,-2096332672.0000000000,1646754688.0000000000,-1415413376.0000000000,222986304.0000000000,-1633648256.0000000000,994148672.0000000000,,,
0.3417968750,5,-204111552.0000000000,-641629632.0000000000,-206732992.0000000000,-420774080.0000000000,-1201898624.0000000000,1215005056.0000000000,1764786304.0000000000,-973700800.0000000000,1651474816.0000000000,14188869.0000000000,-541425600.0000000000,657359424.0000000000,436503104.0000000000,-984186560.0000000000,-640581312.0000000000,782729792.0000000000,,,
0.3437500000,5,998343232.0000000000,666272064.0000000000,-1760066944.0000000000,-1965719424.0000000000,-646872512.0000000000,-1874951552.0000000000,1889108352.0000000000,-1748532864.0000000000,-759135680.0000000000,-2084273792.0000000000,-759136448.0000000000,989952064.0000000000,1995080064.0000000000,-2086895232.0000000000,-974749120.0000000000,-1527676544.0000000000,,,
0.3457031250,5,1438482816.0000000000,2097382272.0000000000,-1105362304.0000000000,774340672.0000000000,341538624.0000000000,-1100119424.0000000000,-881884608.0000000000,-538279360.0000000000,889750080.0000000000,5276229.0000000000,1427997056.0000000000,-1965194624.0000000000,226132544.0000000000,772244032.0000000000,666272064.0000000000,1548649344.0000000000,,,
0.3476562500,5,10519109.0000000000,-537231040.0000000000,-1539210624.0000000000,1209762176.0000000000,-1310489984.0000000000,-1536589184.0000000000,889750080.0000000000,901284160.0000000000,-1971485824.0000000000,1991410304.0000000000,-975273920.0000000000,-551388608.0000000000,-1643609216.0000000000,-1097497984.0000000000,-330530240.0000000000,568164672.0000000000,,,
0.3496093750,5,1992458624.0000000000,-1199275136.0000000000,1000964672.0000000000,-552959680.0000000000,-885556416.0000000000,-1878621312.0000000000,774865472.0000000000,1110606464.0000000000,-1748532864.0000000000,-2093186432.0000000000,15237189.0000000000,-977370560.0000000000,-1975680384.0000000000,-1530297984.0000000000,-758087360.0000000000,1114801024.0000000000,,,
0.3515625000,5,894992960.0000000000,-1866038912.0000000000,441745984.0000000000,787447872.0000000000,1991410304.0000000000,1647805056.0000000000,347308352.0000000000,903905600.0000000000,-547192000.0000000000,1650426496.0000000000,2099478912.0000000000,1654094208.0000000000,-1313111424.0000000000,-755465920.0000000000,-979992000.0000000000,232423744.0000000000,,,
0.3535156250,5,1659339136.0000000000,-211451072.0000000000,1213956736.0000000000,221937984.0000000000,-210929600.0000000000,-207781312.0000000000,338395712.0000000000,130646600.0000000000,-755465920.0000000000,-1419083136.0000000000,-1101692544.0000000000,-540900800.0000000000,-1421704576.0000000000,1119519104.0000000000,1441104256.0000000000,-2088991872.0000000000,,,
0.3554687500,5,-756514240.0000000000,-1541832064.0000000000,1549697664.0000000000,1987215744.0000000000,1994031744.0000000000,-330530240.0000000000,-875593408.0000000000,903905600.0000000000,1218151296.0000000000,-1872330112.0000000000,-883457728.0000000000,1775270016.0000000000,-325287360.0000000000,226132544.0000000000,-1979350144.0000000000,1429570176.0000000000,,,
0.3574218750,5,786399552.0000000000,347833152.0000000000,1213956736.0000000000,440172864.0000000000,-1412793984.0000000000,1000964672.0000000000,-1416461696.0000000000,891323200.0000000000,-1874951552.0000000000,777486912.0000000000,1646231936.0000000000,-1965194624.0000000000,-2090564992.0000000000,-1628405376.0000000000,786399552.0000000000,-1093303424.0000000000,,,
0.3593750000,5,1428521856.0000000000,-114916792.0000000000,-1637318016.0000000000,-975273920.0000000000,-1632075136.0000000000,1885438592.0000000000,-1863417472.0000000000,568164672.0000000000,669418304.0000000000,1882817152.0000000000,-541425600.0000000000,-2096858240.0000000000,-1416461696.0000000000,-1967816064.0000000000,1879147392.0000000000,-1309441664.0000000000,,,
0.3613281250,5,-321617600.0000000000,132219720.0000000000,220889664.0000000000,561348672.0000000000,-1092257152.0000000000,-546143680.0000000000,-879263168.0000000000,-1413840256.0000000000,1555988864.0000000000,-1419083136.0000000000,-1095401344.0000000000,226132544.0000000000,-2093186432.0000000000,-1530297984.0000000000,-976322240.0000000000,1556513664.0000000000,,,
0.3632812500,5,444367424.0000000000,-760708800.0000000000,5276229.0000000000,1003061312.0000000000,1888060032.0000000000,439124544.0000000000,783778112.0000000000,14188869.0000000000,-1750629504.0000000000,1208713856.0000000000,-1539735424.0000000000,-1199801984.0000000000,1765311104.0000000000,-537231040.0000000000,-881884608.0000000000,1656717696.0000000000,,,
0.3652343750,5,-973700800.0000000000,2107868032.0000000000,117539400.0000000000,-983138240.0000000000,1775270016.0000000000,120160840.0000000000,-539852480.0000000000,-325287360.0000000000,2112586112.0000000000,995721792.0000000000,-1963097984.0000000000,-1746959744.0000000000,1429570176.0000000000,565543232.0000000000,-433880512.0000000000,1992983424.0000000000,,,
0.3671875000,5,-1864465792.0000000000,1208713856.0000000000,-1198226816.0000000000,219316544.0000000000,670466624.0000000000,-330530240.0000000000,-1866038912.0000000000,-548765120.0000000000,655262784.0000000000,1765311104.0000000000,-1759018624.0000000000,1988262016.0000000000,-1975680384.0000000000,657359424.0000000000,1879147392.0000000000,1107985024.0000000000,,,
0.3691406250,5,1331462784.0000000000,-1538685824.0000000000,-109673912.0000000000,342065472.0000000000,1000437824.0000000000,894992960.0000000000,2103673472.0000000000,-420773312.0000000000,-1628405376.0000000000,-1192983936.0000000000,-1104313984.0000000000,-1411218816.0000000000,1115849344.0000000000,1222869376.0000000000,659980864.0000000000,442270784.0000000000,,,
0.3710937500,5,1554940544.0000000000,-204111552.0000000000,1440055936.0000000000,3703109.0000000000,1339327104.0000000000,1888060032.0000000000,1122140544.0000000000,-1320975744.0000000000,993625152.0000000000,-761757120.0000000000,655786304.0000000000,230848576.0000000000,-764378560.0000000000,341017152.0000000000,-646872512.0000000000,-1312063104.0000000000,,,
0.3730468750,5,1110606464.0000000000,-2081127552.0000000000,1986167424.0000000000,1993506944.0000000000,-1963100032.0000000000,-2090564992.0000000000,774865472.0000000000,441745984.0000000000,-321617600.0000000000,1554940544.0000000000,-2092138112.0000000000,1339327104.0000000000,-327908800.0000000000,-422346432.0000000000,120160840.0000000000,12092229.0000000000,,,
0.3750000000,6,441745984.0000000000,1894351232.0000000000,-1967816064.0000000000,-430210752.0000000000,1775796864.0000000000,-546143680.0000000000,14188869.0000000000,-333151680.0000000000,-1968864384.0000000000,436503104.0000000000,667320384.0000000000,-546145728.0000000000,892371520.0000000000,-1424326016.0000000000,1549697664.0000000000,33349.0000000000,,,
0.3769531250,6,-1206091136.0000000000,347833152.0000000000,1980924544.0000000000,-421298112.0000000000,992049984.0000000000,-887127488.0000000000,-1206091136.0000000000,1986167424.0000000000,-1978301824.0000000000,231375424.0000000000,-2089516672.0000000000,2111537792.0000000000,1434813056.0000000000,-973700800.0000000000,1107985024.0000000000,-975797440.0000000000,,,
0.3789062500,6,1650426496.0000000000,220889664.0000000000,130646600.0000000000,-2089516672.0000000000,-1746959744.0000000000,1770553984.0000000000,-100761272.0000000000,-1309441664.0000000000,-975797440.0000000000,1213956736.0000000000,-538804160.0000000000,1336703616.0000000000,-2093186432.0000000000,-1978301824.0000000000,1885438592.0000000000,-1639939456.0000000000,,,
0.3808593750,6,1004634432.0000000000,-323714240.0000000000,-1318354304.0000000000,-2083225472.0000000000,1762687616.0000000000,-112295352.0000000000,-987856320.0000000000,-1318354304.0000000000,659980864.0000000000,-322665920.0000000000,-1199799936.0000000000,-1411218816.0000000000,7897669.0000000000,1776845184.0000000000,349929792.0000000000,-762805440.0000000000,,,
0.3828125000,6,7897669.0000000000,1549697664.0000000000,231375424.0000000000,999391552.0000000000,1658290816.0000000000,-1200848256.0000000000,-204111552.0000000000,668893504.0000000000,997294912.0000000000,-1973058944.0000000000,-116489912.0000000000,1767930496.0000000000,1547076224.0000000000,-330530240.0000000000,780108352.0000000000,441745984.0000000000,,,
0.3847656250,6,1122140544.0000000000,2105246592.0000000000,1650426496.0000000000,-2092138112.0000000000,-322667968.0000000000,-333151680.0000000000,-1973058944.0000000000,1888060032.0000000000,-1874951552.0000000000,2097382272.0000000000,1119519104.0000000000,-1313111424.0000000000,1213956736.0000000000,-539852480.0000000000,903905600.0000000000,1436386176.0000000000,,,
0.3867187500,6,228753984.0000000000,1328841344.0000000000,1766884224.0000000000,-1966767744.0000000000,-977370560.0000000000,995721792.0000000000,1659339136.0000000000,232423744.0000000000,347833152.0000000000,-881884608.0000000000,-1197178496.0000000000,-2090567040.0000000000,894992960.0000000000,1773175424.0000000000,567116352.0000000000,-1102740864.0000000000,,,
0.3886718750,6,-422346432.0000000000,1439007616.0000000000,2106294912.0000000000,-1966767744.0000000000,-1315734912.0000000000,-761757120.0000000000,-1411218816.0000000000,1442677376.0000000000,-982613440.0000000000,1880720512.0000000000,1659339136.0000000000,-1092255104.0000000000,-210402752.0000000000,-987856320.0000000000,-640581312.0000000000,230327104.0000000000,,,
0.3906250000,6,-115965112.0000000000,-1315732864.0000000000,1331987584.0000000000,654737984.0000000000,-420773312.0000000000,-1097497984.0000000000,993100352.0000000000,-204111552.0000000000,-2086370432.0000000000,-1195605376.0000000000,-767000000.0000000000,-112820920.0000000000,-115965112.0000000000,1327793024.0000000000,-988904640.0000000000,-207781312.0000000000,,,
0.3925781250,6,450658624.0000000000,-427064512.0000000000,-1967816064.0000000000,1118470784.0000000000,229801536.0000000000,-1204518016.0000000000,1982497664.0000000000,905478720.0000000000,-1970437504.0000000000,1656194176.0000000000,777486912.0000000000,-2085322112.0000000000,-104431032.0000000000,1647805056.0000000000,786399552.0000000000,1215529856.0000000000,,,
0.3945312500,6,1761641344.0000000000,998343232.0000000000,-1863940992.0000000000,1770553984.0000000000,10519109.0000000000,-423394752.0000000000,892371520.0000000000,568164672.0000000000,-983661760.0000000000,662602304.0000000000,342590272.0000000000,567115584.0000000000,-432307392.0000000000,1431143296.0000000000,893944640.0000000000,-426016192.0000000000,,,
0.3964843750,6,14188869.0000000000,2102625152.0000000000,-109673912.0000000000,448561984.0000000000,656834624.0000000000,558203712.0000000000,664175424.0000000000,1338278784.0000000000,-874020288.0000000000,566592832.0000000000,-434928832.0000000000,-1310489984.0000000000,1554940544.0000000000,220889664.0000000000,-539852480.0000000000,1985119104.0000000000,,,
0.3984375000,6,993625152.0000000000,776438592.0000000000,-645822912.0000000000,779060032.0000000000,1606469.0000000000,-1313111424.0000000000,1547076224.0000000000,-1093828224.0000000000,-1974107264.0000000000,-761757120.0000000000,-332626880.0000000000,-1543405184.0000000000,999916352.0000000000,-1315208064.0000000000,-1871805312.0000000000,-326335680.0000000000,,,
0.4003906250,6,-1866038912.0000000000,-1974107264.0000000000,2106294912.0000000000,1765835904.0000000000,-1759018624.0000000000,-1630502016.0000000000,-434404032.0000000000,996246592.0000000000,1117422464.0000000000,-1416460416.0000000000,-1308916864.0000000000,-216693952.0000000000,-1092255104.0000000000,659980864.0000000000,1656717696.0000000000,893944640.0000000000,,,
0.4023437500,6,-2092661632.0000000000,1551270784.0000000000,-1536587904.0000000000,-654212032.0000000000,-1310489984.0000000000,1893302912.0000000000,5276229.0000000000,1438482816.0000000000,1982497664.0000000000,-100761272.0000000000,775390272.0000000000,-877166528.0000000000,-1090681984.0000000000,-1755347584.0000000000,-766475200.0000000000,-113343672.0000000000,,,
0.4042968750,6,1774223744.0000000000,1979876224.0000000000,1891729792.0000000000,338920512.0000000000,-1529249664.0000000000,1122665344.0000000000,-333675200.0000000000,1771078784.0000000000,-115965112.0000000000,1550747264.0000000000,1439007616.0000000000,-1749581184.0000000000,998343232.0000000000,1326219904.0000000000,-1966767744.0000000000,-1746959744.0000000000,,,
0.4062500000,6,231900224.0000000000,-1324645504.0000000000,-1756395904.0000000000,1120043904.0000000000,902857280.0000000000,1331462784.0000000000,1340375424.0000000000,1992458624.0000000000,-540900800.0000000000,349929792.0000000000,1108509824.0000000000,1211335296.0000000000,-1199275136.0000000000,344163392.0000000000,349406272.0000000000,-988904640.0000000000,,,
0.4082031250,6,-106004152.0000000000,446988864.0000000000,33349.0000000000,132219720.0000000000,125403720.0000000000,658932544.0000000000,123307080.0000000000,-646347712.0000000000,-1878621312.0000000000,-1206089856.0000000000,1326744704.0000000000,-1528724864.0000000000,-985234880.0000000000,347308352.0000000000,445415744.0000000000,226132544.0000000000,,,
0.4101562500,6,1995604864.0000000000,-1092255104.0000000000,343639872.0000000000,-648969152.0000000000,-540900800.0000000000,-767000000.0000000000,-106004152.0000000000,996770112.0000000000,-112295352.0000000000,232423744.0000000000,124355400.0000000000,-211975872.0000000000,-1310489984.0000000000,-1877048192.0000000000,-326335680.0000000000,-1313111424.0000000000,,,
0.4121093750,6,-765951680.0000000000,-2093186432.0000000000,347308352.0000000000,1431143296.0000000000,-102334392.0000000000,-322665920.0000000000,-1627880576.0000000000,-1753250944.0000000000,665223744.0000000000,2098431872.0000000000,1001489472.0000000000,1336705664.0000000000,1432191616.0000000000,-539852480.0000000000,778535232.0000000000,5276229.0000000000,,,
0.4140625000,6,666796864.0000000000,-322665920.0000000000,1553368704.0000000000,-979467200.0000000000,785351232.0000000000,-1973058944.0000000000,2112586112.0000000000,562921792.0000000000,444367424.0000000000,1774223744.0000000000,-1422752896.0000000000,336822592.0000000000,1988788864.0000000000,-1314159744.0000000000,-117013432.0000000000,992052032.0000000000,,,
0.4160156250,6,565543232.0000000000,-325287360.0000000000,-422346432.0000000000,-538279360.0000000000,1993506944.0000000000,1986167424.0000000000,-1968864384.0000000000,2098955392.0000000000,-1414888576.0000000000,-648444352.0000000000,1995604864.0000000000,569737792.0000000000,5276229.0000000000,-872971968.0000000000,-1631026816.0000000000,-879263168.0000000000,,,
0.4179687500,6,-1862892672.0000000000,-1975155584.0000000000,445417024.0000000000,666796864.0000000000,1339327104.0000000000,-1874951552.0000000000,1894351232.0000000000,1891729792.0000000000,-646872512.0000000000,1217626496.0000000000,232423744.0000000000,782204224.0000000000,657359424.0000000000,-1191410816.0000000000,1774748544.0000000000,903382080.0000000000,,,
0.4199218750,6,-206732992.0000000000,223511104.0000000000,-547716800.0000000000,-1099071104.0000000000,-1421181824.0000000000,777486912.0000000000,1111131264.0000000000,1220772736.0000000000,558728512.0000000000,442795584.0000000000,129598280.0000000000,446988864.0000000000,659980864.0000000000,-875593408.0000000000,-1633648256.0000000000,1767932544.0000000000,,,
0.4218750000,6,786924352.0000000000,-644774592.0000000000,1123190144.0000000000,776438592.0000000000,-1967816064.0000000000,125403720.0000000000,-875593408.0000000000,-978943680.0000000000,446988864.0000000000,-1636269696.0000000000,2112586112.0000000000,-1319928192.0000000000,1428521856.0000000000,1650951296.0000000000,558149.0000000000,446465344.0000000000,,,
0.4238281250,6,1119519104.0000000000,1660912256.0000000000,-321617600.0000000000,1334084224.0000000000,1426423936.0000000000,-765426880.0000000000,1883341952.0000000000,-973176000.0000000000,1115325824.0000000000,1110082944.0000000000,-2085846912.0000000000,-1864465792.0000000000,2106294912.0000000000,-640581312.0000000000,-1093828224.0000000000,1112179584.0000000000,,,
0.4257812500,6,-2083748992.0000000000,1213433216.0000000000,352027712.0000000000,-1974632832.0000000000,-1310489984.0000000000,-764378560.0000000000,1891729792.0000000000,-204111552.0000000000,997294912.0000000000,1888060032.0000000000,-1420131456.0000000000,-1203994496.0000000000,1761641344.0000000000,1220772736.0000000000,345211712.0000000000,340493632.0000000000,,,
0.4277343750,6,-1093828224.0000000000,-1316781184.0000000000,-540900800.0000000000,124355400.0000000000,-1315733632.0000000000,-759135680.0000000000,-1314159744.0000000000,1114801024.0000000000,-983136960.0000000000,2112062592.0000000000,-765428928.0000000000,233996864.0000000000,1432191616.0000000000,1989837184.0000000000,1891729792.0000000000,899187520.0000000000,,,
0.4296875000,6,1215529856.0000000000,-980515520.0000000000,570262592.0000000000,342588224.0000000000,1224442496.0000000000,662602304.0000000000,-978943680.0000000000,1438482816.0000000000,-206208192.0000000000,787972672.0000000000,-113343672.0000000000,1763737216.0000000000,656311104.0000000000,655262784.0000000000,-427064512.0000000000,1336182144.0000000000,,,
0.4316406250,6,-1312063104.0000000000,-1630502016.0000000000,-1310489984.0000000000,-1204518016.0000000000,-544047808.0000000000,1117422464.0000000000,1214481536.0000000000,-1532394624.0000000000,446465344.0000000000,-1206614656.0000000000,1985117056.0000000000,351502912.0000000000,-322665920.0000000000,654737984.0000000000,-1964146304.0000000000,-757562560.0000000000,,,
0.4335937500,6,230327104.0000000000,1551795584.0000000000,1440580736.0000000000,-1195607424.0000000000,-538279360.0000000000,785351232.0000000000,1647805056.0000000000,-1642560896.0000000000,-1865514112.0000000000,-207781312.0000000000,1431143296.0000000000,778009664.0000000000,890274880.0000000000,-976845760.0000000000,-877690048.0000000000,-1973582464.0000000000,,,
0.4355468750,6,2101052032.0000000000,1439007616.0000000000,1219199616.0000000000,-429685952.0000000000,1427471488.0000000000,232948544.0000000000,-1195080576.0000000000,-326335680.0000000000,122258760.0000000000,-1975155584.0000000000,1331460736.0000000000,-1542880384.0000000000,-1864465792.0000000000,1767932544.0000000000,-431259072.0000000000,-1630502016.0000000000,,,
0.4375000000,7,-765426880.0000000000,-213547712.0000000000,1211860096.0000000000,-1528726912.0000000000,1982497664.0000000000,787972672.0000000000,1113227904.0000000000,-884506048.0000000000,1659863936.0000000000,-549813440.0000000000,342590272.0000000000,-979469248.0000000000,6849349.0000000000,996246592.0000000000,-432307392.0000000000,122258760.0000000000,,,
0.4394531250,7,1547076224.0000000000,118064200.0000000000,779060032.0000000000,2102625152.0000000000,2097905024.0000000000,-1974107264.0000000000,-1090681984.0000000000,1327793024.0000000000,-549288640.0000000000,-1096973184.0000000000,-1535018112.0000000000,440697664.0000000000,2100003712.0000000000,-431259072.0000000000,2654789.0000000000,-117013432.0000000000,,,
0.4414062500,7,656311104.0000000000,1882293632.0000000000,229278784.0000000000,2100001664.0000000000,-1322024064.0000000000,-1540258944.0000000000,-548765120.0000000000,-333151680.0000000000,786924352.0000000000,-1979350144.0000000000,-1761115264.0000000000,-1410696064.0000000000,1112179584.0000000000,-331578560.0000000000,2100003712.0000000000,2131269.0000000000,,,
0.4433593750,7,556630592.0000000000,448561984.0000000000,-1416461696.0000000000,1658290816.0000000000,-1541309312.0000000000,-1204518016.0000000000,-1540258944.0000000000,121733960.0000000000,-216169152.0000000000,-1642036096.0000000000,-1200850304.0000000000,656311104.0000000000,1428521856.0000000000,-330530240.0000000000,1882817152.0000000000,-1868135552.0000000000,,,
0.4453125000,7,1766884224.0000000000,1429046656.0000000000,350454592.0000000000,-1419085184.0000000000,-1103789184.0000000000,1210286976.0000000000,559252032.0000000000,-1320975744.0000000000,784302912.0000000000,1328841344.0000000000,-881884608.0000000000,556628544.0000000000,1764262784.0000000000,2110489472.0000000000,1649378176.0000000000,-650017472.0000000000,,,
0.4472656250,7,-649493952.0000000000,-117013432.0000000000,343638592.0000000000,1113227904.0000000000,-758089408.0000000000,339968832.0000000000,554533952.0000000000,994673472.0000000000,558728512.0000000000,218793024.0000000000,-1310492032.0000000000,899187520.0000000000,-1204518016.0000000000,-979992000.0000000000,-330530240.0000000000,1214481536.0000000000,,,
0.4492187500,7,1431143296.0000000000,340493632.0000000000,-1642036096.0000000000,2100001664.0000000000,1120043904.0000000000,121733960.0000000000,-1195605376.0000000000,223511104.0000000000,229278784.0000000000,-983661760.0000000000,-644251072.0000000000,-1965196672.0000000000,-1753250944.0000000000,-1527151744.0000000000,-1101167744.0000000000,-767523520.0000000000,,,
0.4511718750,7,1213956736.0000000000,-1866562432.0000000000,-1098546304.0000000000,13140549.0000000000,1651997568.0000000000,-880311488.0000000000,-1412267136.0000000000,-211451072.0000000000,1983022464.0000000000,1218151296.0000000000,-328959168.0000000000,-1748008064.0000000000,558203712.0000000000,-1094876544.0000000000,1986167424.0000000000,-542997440.0000000000,,,
0.4531250000,7,1985119104.0000000000,438601024.0000000000,1431143296.0000000000,-1638368384.0000000000,12092229.0000000000,-549813440.0000000000,-1198226816.0000000000,1885438592.0000000000,-646347712.0000000000,-115965112.0000000000,-977370560.0000000000,-1322026112.0000000000,-328957120.0000000000,2107868032.0000000000,1428521856.0000000000,-770144960.0000000000,,,
0.4550781250,7,1213956736.0000000000,1550222464.0000000000,-1092255104.0000000000,-327908800.0000000000,-759137728.0000000000,1112179584.0000000000,781681472.0000000000,1224442496.0000000000,-551910080.0000000000,-981040320.0000000000,-983663808.0000000000,-1633123456.0000000000,1327793024.0000000000,122782280.0000000000,559252032.0000000000,-1418558336.0000000000,,,
0.4570312500,7,787972672.0000000000,1647281536.0000000000,-1529773184.0000000000,-547194048.0000000000,784302912.0000000000,656311104.0000000000,-548765120.0000000000,223511104.0000000000,780633152.0000000000,-216693952.0000000000,1438482816.0000000000,349927744.0000000000,4227909.0000000000,-760184000.0000000000,1327793024.0000000000,659457344.0000000000,,,
0.4589843750,7,5276229.0000000000,226657344.0000000000,1764262784.0000000000,1435861376.0000000000,1327266176.0000000000,-1974107264.0000000000,1559135104.0000000000,6849349.0000000000,-1201371776.0000000000,1002537792.0000000000,-202540480.0000000000,1338278784.0000000000,-1761115264.0000000000,122782280.0000000000,-213024192.0000000000,-548240320.0000000000,,,
